Timestamp,Intensity (kPa),Hooray Cycle #
2025-01-13 10:45:00.406777,-0.83,0
2025-01-13 10:45:00.506502,-0.83,0
2025-01-13 10:45:00.607278,-0.88,0
2025-01-13 10:45:00.707985,-0.83,0
2025-01-13 10:45:00.807697,-0.78,0
2025-01-13 10:45:00.907507,-0.83,0
2025-01-13 10:45:01.008383,-0.83,0
2025-01-13 10:45:01.107946,-0.83,0
2025-01-13 10:45:01.207667,-0.83,0
2025-01-13 10:45:01.307404,-0.88,0
2025-01-13 10:45:01.408079,-0.83,0
2025-01-13 10:45:01.507802,-0.83,0
2025-01-13 10:45:01.607517,-0.83,0
2025-01-13 10:45:01.707209,-0.83,0
2025-01-13 10:45:01.807974,-0.83,0
2025-01-13 10:45:01.907789,-0.83,0
2025-01-13 10:45:02.007560,-0.83,0
2025-01-13 10:45:02.108190,-0.83,0
2025-01-13 10:45:02.208033,-0.78,0
2025-01-13 10:45:02.307706,-0.83,0
2025-01-13 10:45:02.407352,-0.83,0
2025-01-13 10:45:02.508129,-0.88,0
2025-01-13 10:45:02.607866,-0.83,0
2025-01-13 10:45:02.707540,-0.83,0
2025-01-13 10:45:02.807376,-0.83,0
2025-01-13 10:45:02.908050,-0.83,0
2025-01-13 10:45:03.007775,-0.83,0
2025-01-13 10:45:03.107473,-0.83,0
2025-01-13 10:45:03.208224,-0.83,0
2025-01-13 10:45:07.244233,-0.83,0
2025-01-13 10:45:07.244611,-0.83,0
2025-01-13 10:45:07.282189,-0.83,0
2025-01-13 10:45:07.284899,-0.83,0
2025-01-13 10:45:07.285705,-0.83,0
2025-01-13 10:45:07.288377,-0.83,0
2025-01-13 10:45:07.288711,-0.83,0
2025-01-13 10:45:07.289067,-0.83,0
2025-01-13 10:45:07.290832,-0.83,0
2025-01-13 10:45:07.291118,-0.88,0
2025-01-13 10:45:07.291396,-0.83,0
2025-01-13 10:45:07.291666,-0.83,0
2025-01-13 10:45:07.291929,-0.83,0
2025-01-13 10:45:07.292220,-0.83,0
2025-01-13 10:45:07.292510,-0.83,0
2025-01-13 10:45:07.292786,-0.83,0
2025-01-13 10:45:07.293038,-0.83,0
2025-01-13 10:45:07.293296,-0.83,0
2025-01-13 10:45:07.293648,-0.83,0
2025-01-13 10:45:07.294028,-0.83,0
2025-01-13 10:45:07.294345,-0.83,0
2025-01-13 10:45:07.297792,-0.78,0
2025-01-13 10:45:07.298132,-0.83,0
2025-01-13 10:45:07.298444,-0.83,0
2025-01-13 10:45:07.298753,-0.88,0
2025-01-13 10:45:07.299041,-0.88,0
2025-01-13 10:45:07.299312,-0.83,0
2025-01-13 10:45:07.299593,-0.83,0
2025-01-13 10:45:07.299893,-0.88,0
2025-01-13 10:45:07.300171,-0.83,0
2025-01-13 10:45:07.300454,-0.88,0
2025-01-13 10:45:07.300719,-0.83,0
2025-01-13 10:45:07.300985,-0.83,0
2025-01-13 10:45:07.301277,-0.83,0
2025-01-13 10:45:07.301581,-0.83,0
2025-01-13 10:45:07.301895,-0.88,0
2025-01-13 10:45:07.302187,-0.83,0
2025-01-13 10:45:07.305102,-0.83,0
2025-01-13 10:45:07.305424,-0.83,0
2025-01-13 10:45:07.305692,-0.83,0
2025-01-13 10:45:07.309021,-0.83,0
2025-01-13 10:45:07.408861,-0.83,0
2025-01-13 10:45:07.508569,-0.83,0
2025-01-13 10:45:07.608319,-0.83,0
2025-01-13 10:45:07.709091,-0.83,0
2025-01-13 10:45:07.808901,-0.83,0
2025-01-13 10:45:07.908455,-0.83,0
2025-01-13 10:45:08.008245,-0.83,0
2025-01-13 10:45:08.108941,-0.83,0
2025-01-13 10:45:08.208701,-0.83,0
2025-01-13 10:45:08.308497,-0.83,0
2025-01-13 10:45:08.409165,-0.83,0
2025-01-13 10:45:08.508896,-0.83,0
2025-01-13 11:01:09.959569,-0.88,0
2025-01-13 11:01:10.216425,-0.83,0
2025-01-13 11:01:10.284421,-0.83,0
2025-01-13 11:01:10.323881,-0.78,0
2025-01-13 11:01:10.334732,-0.88,0
2025-01-13 11:01:10.435477,-0.83,0
2025-01-13 11:01:10.535203,-0.83,0
2025-01-13 11:01:10.634926,-0.83,0
2025-01-13 11:01:10.735710,-0.83,0
2025-01-13 11:01:10.835465,-0.83,0
2025-01-13 11:01:10.935067,-0.83,0
2025-01-13 11:01:11.034848,-0.83,0
2025-01-13 11:01:11.135528,-0.83,0
2025-01-13 11:01:11.235303,-0.83,0
2025-01-13 11:01:11.335036,-0.83,0
2025-01-13 11:01:11.434772,-0.83,0
2025-01-13 11:01:11.535572,-0.83,0
2025-01-13 11:01:11.635167,-0.88,0
2025-01-13 11:01:11.734924,-0.83,0
2025-01-13 11:01:11.835677,-0.88,0
2025-01-13 11:01:11.936406,-0.83,0
2025-01-13 11:01:12.036154,-0.83,0
2025-01-13 11:01:12.135893,-0.83,0
2025-01-13 11:01:12.236673,-0.83,0
2025-01-13 11:01:12.336359,-0.83,0
2025-01-13 11:01:12.436105,-0.83,0
2025-01-13 11:01:12.535814,-0.83,0
2025-01-13 11:01:12.636574,-0.88,0
2025-01-13 11:01:12.736232,-0.88,0
2025-01-13 11:01:12.835946,-0.83,0
2025-01-13 11:01:12.935687,-0.88,0
2025-01-13 11:01:13.036455,-0.83,0
2025-01-13 11:01:13.136161,-0.83,0
2025-01-13 11:01:13.235871,-0.83,0
2025-01-13 11:01:13.336617,-0.83,0
2025-01-13 11:01:13.436320,-0.83,0
2025-01-13 11:01:13.536032,-0.83,0
2025-01-13 11:01:13.635744,-0.83,0
2025-01-13 11:01:13.736561,-0.83,0
2025-01-13 11:01:13.836234,-0.88,0
2025-01-13 11:01:13.935924,-0.83,0
2025-01-13 11:01:14.035704,-0.88,0
2025-01-13 11:01:14.136417,-0.83,0
2025-01-13 11:01:14.236143,-0.83,0
2025-01-13 11:01:14.335875,-0.88,0
2025-01-13 11:01:14.436599,-0.83,0
2025-01-13 11:01:14.536373,-0.88,0
2025-01-13 11:01:14.636116,-0.83,0
2025-01-13 11:01:14.735753,-0.83,0
2025-01-13 11:01:14.836511,-0.83,0
2025-01-13 11:01:14.936225,-0.83,0
2025-01-13 11:01:15.035989,-0.83,0
2025-01-13 11:01:15.135699,-0.83,0
2025-01-13 11:01:15.236437,-0.83,0
2025-01-13 11:01:15.336166,-0.83,0
2025-01-13 11:01:15.435903,-0.83,0
2025-01-13 11:01:15.535573,-0.83,0
2025-01-13 11:01:15.636372,-0.88,0
2025-01-13 11:01:15.736056,-0.83,0
2025-01-13 11:01:15.835947,-0.83,0
2025-01-13 11:01:15.936920,-0.83,0
2025-01-13 11:01:16.036252,-0.83,0
2025-01-13 11:01:16.136036,-0.83,0
2025-01-13 11:01:16.235692,-0.78,0
2025-01-13 11:01:16.336496,-0.88,0
2025-01-13 11:01:16.436161,-0.83,0
2025-01-13 11:01:16.535936,-0.83,0
2025-01-13 11:01:16.635628,-0.83,0
2025-01-13 11:01:16.736404,-0.83,0
2025-01-13 11:01:19.882818,-0.83,0
2025-01-13 11:01:19.916075,-0.88,0
2025-01-13 11:01:19.942791,-0.83,0
2025-01-13 11:01:19.973595,-0.83,0
2025-01-13 11:01:20.007976,-0.83,0
2025-01-13 11:01:20.035497,-0.83,0
2025-01-13 11:01:20.065955,-0.83,0
2025-01-13 11:01:20.092357,-0.83,0
2025-01-13 11:01:20.123945,-0.83,0
2025-01-13 11:01:20.152944,-0.83,0
2025-01-13 11:01:20.183716,-0.83,0
2025-01-13 11:01:20.210261,-0.83,0
2025-01-13 11:01:20.239680,-0.83,0
2025-01-13 11:01:20.265881,-0.88,0
2025-01-13 11:01:20.292109,-0.83,0
2025-01-13 11:01:20.318555,-0.83,0
2025-01-13 11:01:20.347986,-0.83,0
2025-01-13 11:01:20.373985,-0.83,0
2025-01-13 11:01:20.404046,-0.83,0
2025-01-13 11:01:20.429818,-0.88,0
2025-01-13 11:01:20.458963,-0.83,0
2025-01-13 11:01:20.485275,-0.88,0
2025-01-13 11:01:20.511503,-0.83,0
2025-01-13 11:01:20.538460,-0.83,0
2025-01-13 11:01:20.568216,-0.83,0
2025-01-13 11:01:20.594796,-0.88,0
2025-01-13 11:01:20.621622,-0.83,0
2025-01-13 11:01:20.648217,-0.83,0
2025-01-13 11:01:20.678303,-0.83,0
2025-01-13 11:01:20.705078,-0.83,0
2025-01-13 11:01:20.732409,-0.83,0
2025-01-13 11:01:20.759215,-0.83,0
2025-01-13 11:01:20.788797,-0.88,0
2025-01-13 11:01:20.815066,-0.88,0
2025-01-13 11:01:20.841364,-0.88,0
2025-01-13 11:01:20.868026,-0.83,0
2025-01-13 11:01:20.897395,-0.88,0
2025-01-13 11:01:20.924363,-0.83,0
2025-01-13 11:01:20.951178,-0.83,0
2025-01-13 11:01:20.977957,-0.83,0
2025-01-13 11:01:21.007575,-0.83,0
2025-01-13 11:01:21.035366,-0.83,0
2025-01-13 11:01:21.061886,-0.83,0
2025-01-13 11:01:21.138466,-0.83,0
2025-01-13 11:01:21.238167,-0.83,0
2025-01-13 11:01:21.337959,-0.83,0
2025-01-13 11:01:21.437679,-0.83,0
2025-01-13 11:01:21.538339,-0.83,0
2025-01-13 11:01:21.638079,-0.83,0
2025-01-13 11:01:21.737839,-0.83,0
2025-01-13 11:01:21.837604,-0.83,0
2025-01-13 11:01:21.938325,-0.83,0
2025-01-13 11:01:22.037998,-0.88,0
2025-01-13 11:01:22.137761,-0.83,0
2025-01-13 11:01:22.238529,-0.78,0
2025-01-13 11:01:22.338246,-0.88,0
2025-01-13 11:01:22.437923,-0.83,0
2025-01-13 11:01:22.537612,-0.83,0
2025-01-13 11:01:22.638427,-0.83,0
2025-01-13 11:01:22.738109,-0.83,0
2025-01-13 11:01:22.837883,-0.83,0
2025-01-13 11:01:22.937576,-0.83,0
2025-01-13 11:01:23.038310,-0.83,0
2025-01-13 11:01:23.138056,-0.83,0
2025-01-13 11:01:23.237680,-0.83,0
2025-01-13 11:01:23.338464,-0.88,0
2025-01-13 11:01:23.438201,-0.83,0
2025-01-13 11:01:23.537921,-0.83,0
2025-01-13 11:01:23.637685,-0.83,0
2025-01-13 11:01:23.738396,-0.88,0
2025-01-13 11:01:23.838133,-0.88,0
2025-01-13 11:01:23.937820,-0.83,0
2025-01-13 11:01:24.037580,-0.88,0
2025-01-13 11:01:24.138392,-0.83,0
2025-01-13 11:01:24.238049,-0.83,0
2025-01-13 11:01:24.337795,-0.83,0
2025-01-13 11:01:24.437508,-0.83,0
2025-01-13 11:01:24.538223,-0.83,0
2025-01-13 11:01:24.638059,-0.83,0
2025-01-13 11:01:24.737726,-0.83,0
2025-01-13 11:01:24.838460,-0.83,0
2025-01-13 11:01:24.938185,-0.83,0
2025-01-13 11:01:25.037867,-0.88,0
2025-01-13 11:01:25.137599,-0.83,0
2025-01-13 11:01:25.238353,-0.83,0
2025-01-13 11:01:25.338057,-0.83,0
2025-01-13 11:01:25.437859,-0.83,0
2025-01-13 11:01:25.537544,-0.83,0
2025-01-13 11:01:25.638236,-0.83,0
2025-01-13 11:01:25.737992,-0.88,0
2025-01-13 11:01:25.837649,-0.88,0
2025-01-13 11:01:25.938517,-0.83,0
2025-01-13 11:01:26.038219,-0.83,0
2025-01-13 11:01:26.137944,-0.83,0
2025-01-13 11:01:26.237681,-0.83,0
2025-01-13 11:01:26.338367,-0.83,0
2025-01-13 11:01:26.438143,-0.83,0
2025-01-13 11:01:26.537786,-0.83,0
2025-01-13 11:01:26.637495,-0.83,0
2025-01-13 11:01:26.738333,-0.88,0
2025-01-13 11:01:26.837975,-0.83,0
2025-01-13 11:01:26.937726,-0.83,0
2025-01-13 11:01:27.038467,-0.83,0
2025-01-13 11:01:27.139272,-0.88,0
2025-01-13 11:01:27.238970,-0.83,0
2025-01-13 11:01:27.338695,-0.83,0
2025-01-13 11:01:27.439418,-0.83,0
2025-01-13 11:01:27.539127,-0.83,0
2025-01-13 11:01:27.638833,-0.88,0
2025-01-13 11:01:27.738583,-0.83,0
2025-01-13 11:01:27.839358,-0.83,0
2025-01-13 11:01:27.939043,-0.83,0
2025-01-13 11:01:28.038736,-0.88,0
2025-01-13 11:01:28.138520,-0.88,0
2025-01-13 11:01:28.239133,-0.83,0
2025-01-13 11:01:28.834505,-0.83,0
2025-01-13 11:01:28.870557,-0.83,0
2025-01-13 11:01:28.902973,-0.83,0
2025-01-13 11:01:28.934169,-0.83,0
2025-01-13 11:01:28.969190,-0.83,0
2025-01-13 11:01:29.000745,-0.83,0
2025-01-13 11:01:29.032062,-0.88,0
2025-01-13 11:01:29.063783,-0.88,0
2025-01-13 11:01:29.138757,-0.83,0
2025-01-13 11:01:29.238488,-0.83,0
2025-01-13 11:01:29.339269,-0.83,0
2025-01-13 11:01:29.438952,-0.88,0
2025-01-13 11:01:29.538669,-0.83,0
2025-01-13 11:01:29.638394,-0.83,0
2025-01-13 11:01:29.739126,-0.83,0
2025-01-13 11:01:29.838817,-0.83,0
2025-01-13 11:01:29.938588,-0.83,0
2025-01-13 11:01:30.039350,-0.83,0
2025-01-13 11:01:30.139034,-0.83,0
2025-01-13 11:01:30.238775,-0.88,0
2025-01-13 11:01:30.338537,-0.88,0
2025-01-13 11:01:30.439272,-0.83,0
2025-01-13 11:01:30.538958,-0.83,0
2025-01-13 11:01:30.638733,-0.83,0
2025-01-13 11:01:30.738427,-0.88,0
2025-01-13 11:01:30.839177,-0.83,0
2025-01-13 11:01:30.938918,-0.83,0
2025-01-13 11:01:31.038645,-0.88,0
2025-01-13 11:01:31.139403,-0.83,0
2025-01-13 11:01:31.239118,-0.83,0
2025-01-13 11:01:31.338785,-0.83,0
2025-01-13 11:01:31.438525,-0.83,0
2025-01-13 11:01:31.539287,-0.83,0
2025-01-13 11:01:31.638981,-0.83,0
2025-01-13 11:01:31.738682,-0.88,0
2025-01-13 11:01:31.838392,-0.83,0
2025-01-13 11:01:31.939648,-0.83,0
2025-01-13 11:01:32.038863,-0.83,0
2025-01-13 11:01:32.138643,-0.83,0
2025-01-13 11:01:32.239403,-0.83,0
2025-01-13 11:01:32.339088,-0.83,0
2025-01-13 11:01:32.438828,-0.83,0
2025-01-13 11:01:32.538509,-0.83,0
2025-01-13 11:01:36.317985,-0.83,0
2025-01-13 11:01:39.027022,-0.83,0
2025-01-13 11:01:41.685966,-0.83,0
2025-01-13 11:01:44.327758,-0.78,0
2025-01-13 11:01:46.955644,-0.83,0
2025-01-13 11:01:49.578708,-0.83,0
2025-01-13 11:01:52.259771,-0.88,0
2025-01-13 11:01:52.261580,-0.83,0
2025-01-13 11:01:52.262084,-0.83,0
2025-01-13 11:04:54.892971,-0.88,0
2025-01-13 11:04:55.222088,-0.83,0
2025-01-13 11:04:55.225193,-0.83,0
2025-01-13 11:04:55.264285,-0.83,0
2025-01-13 11:04:55.292673,-0.83,0
2025-01-13 11:04:55.392559,-0.83,0
2025-01-13 11:04:55.493202,-0.88,0
2025-01-13 11:04:55.592832,-0.83,0
2025-01-13 11:04:55.692579,-0.83,0
2025-01-13 11:04:55.792346,-0.83,0
2025-01-13 11:04:55.893097,-0.83,0
2025-01-13 11:04:55.992750,-0.88,0
2025-01-13 11:04:56.092502,-0.88,0
2025-01-13 11:04:56.193274,-0.88,0
2025-01-13 11:04:56.294094,-0.83,0
2025-01-13 11:04:56.393721,-0.83,0
2025-01-13 11:04:56.493434,-0.83,0
2025-01-13 11:04:56.594213,-0.83,0
2025-01-13 11:04:56.693924,-0.83,0
2025-01-13 11:04:56.793611,-0.83,0
2025-01-13 11:04:56.893378,-0.88,0
2025-01-13 11:04:56.994115,-0.83,0
2025-01-13 11:04:57.093897,-0.83,0
2025-01-13 11:04:57.193571,-0.83,0
2025-01-13 11:04:57.293242,-0.83,0
2025-01-13 11:04:57.394039,-0.83,0
2025-01-13 11:04:57.493766,-0.83,0
2025-01-13 11:04:57.593426,-0.83,0
2025-01-13 11:04:57.694157,-0.83,0
2025-01-13 11:04:57.793899,-0.83,0
2025-01-13 11:04:57.893597,-0.83,0
2025-01-13 11:04:57.993349,-0.88,0
2025-01-13 11:04:58.094064,-0.83,0
2025-01-13 11:04:58.193772,-0.83,0
2025-01-13 11:04:58.293488,-0.88,0
2025-01-13 11:04:58.393235,-0.83,0
2025-01-13 11:04:58.494026,-0.83,0
2025-01-13 11:04:58.593762,-0.83,0
2025-01-13 11:04:58.693455,-0.83,0
2025-01-13 11:04:58.794280,-0.83,0
2025-01-13 11:04:58.894948,-0.83,0
2025-01-13 11:04:58.994734,-0.88,0
2025-01-13 11:04:59.094492,-0.83,0
2025-01-13 11:04:59.195197,-0.83,0
2025-01-13 11:04:59.294925,-0.78,0
2025-01-13 11:04:59.394621,-0.88,0
2025-01-13 11:04:59.494273,-0.83,0
2025-01-13 11:04:59.595069,-0.83,0
2025-01-13 11:04:59.694753,-0.83,0
2025-01-13 11:04:59.794561,-0.78,0
2025-01-13 11:04:59.894236,-0.83,0
2025-01-13 11:04:59.995521,-0.83,0
2025-01-13 11:05:00.094722,-0.83,0
2025-01-13 11:05:00.194392,-0.83,0
2025-01-13 11:05:00.295120,-0.83,0
2025-01-13 11:05:00.394891,-0.83,0
2025-01-13 11:05:00.494620,-0.83,0
2025-01-13 11:05:00.594374,-0.83,0
2025-01-13 11:05:00.695106,-0.83,0
2025-01-13 11:05:00.794790,-0.88,0
2025-01-13 11:05:00.894555,-0.83,0
2025-01-13 11:05:00.994268,-0.83,0
2025-01-13 11:05:01.094969,-0.83,0
2025-01-13 11:05:01.194781,-0.83,0
2025-01-13 11:05:01.294494,-0.83,0
2025-01-13 11:05:01.395194,-0.83,0
2025-01-13 11:05:01.495832,-0.83,0
2025-01-13 11:05:01.595586,-0.83,0
2025-01-13 11:05:01.695341,-0.83,0
2025-01-13 11:05:01.796021,-0.83,0
2025-01-13 11:05:01.895834,-0.83,0
2025-01-13 11:05:01.995535,-0.83,0
2025-01-13 11:05:02.095274,-0.83,0
2025-01-13 11:05:02.195988,-0.83,0
2025-01-13 11:05:02.295692,-0.83,0
2025-01-13 11:05:02.395424,-0.83,0
2025-01-13 11:05:02.495152,-0.83,0
2025-01-13 11:05:02.595909,-0.83,0
2025-01-13 11:05:02.695663,-0.88,0
2025-01-13 11:05:02.795372,-0.83,0
2025-01-13 11:05:02.896168,-0.83,0
2025-01-13 11:05:02.995804,-0.83,0
2025-01-13 11:05:06.015445,-0.83,0
2025-01-13 11:05:06.106051,-0.83,0
2025-01-13 11:05:06.194583,-0.83,0
2025-01-13 11:05:06.280239,-0.88,0
2025-01-13 11:05:06.369503,-0.83,0
2025-01-13 11:05:06.454629,-0.83,0
2025-01-13 11:05:06.543274,-0.83,0
2025-01-13 11:05:06.628158,-0.83,0
2025-01-13 11:05:06.716321,-0.83,0
2025-01-13 11:05:06.801352,-0.83,0
2025-01-13 11:05:06.887675,-0.83,0
2025-01-13 11:05:06.971879,-0.88,0
2025-01-13 11:05:07.058824,-0.83,0
2025-01-13 11:05:07.146613,-0.88,0
2025-01-13 11:05:07.234695,-0.83,0
2025-01-13 11:05:07.319189,-0.83,0
2025-01-13 11:05:07.405225,-0.83,0
2025-01-13 11:05:07.489234,-0.83,0
2025-01-13 11:05:07.574714,-0.83,0
2025-01-13 11:05:07.657688,-0.83,0
2025-01-13 11:05:07.743224,-0.88,0
2025-01-13 11:05:07.826718,-0.83,0
2025-01-13 11:05:07.912573,-0.88,0
2025-01-13 11:05:07.995322,-0.83,0
2025-01-13 11:05:08.081177,-0.88,0
2025-01-13 11:05:08.165875,-0.83,0
2025-01-13 11:05:08.257819,-0.83,0
2025-01-13 11:05:08.342693,-0.78,0
2025-01-13 11:05:08.429371,-0.83,0
2025-01-13 11:05:08.513176,-0.83,0
2025-01-13 11:05:08.598893,-0.83,0
2025-01-13 11:05:08.682985,-0.83,0
2025-01-13 11:05:08.769035,-0.83,0
2025-01-13 11:05:08.853955,-0.83,0
2025-01-13 11:05:08.945057,-0.88,0
2025-01-13 11:05:09.027771,-0.83,0
2025-01-13 11:05:09.115884,-0.83,0
2025-01-13 11:05:09.203357,-0.83,0
2025-01-13 11:05:09.289178,-0.88,0
2025-01-13 11:05:09.373987,-0.83,0
2025-01-13 11:05:09.463933,-0.83,0
2025-01-13 11:05:09.549137,-0.88,0
2025-01-13 11:05:09.635863,-0.83,0
2025-01-13 11:05:09.719345,-0.88,0
2025-01-13 11:05:09.806621,-0.83,0
2025-01-13 11:05:09.893181,-0.83,0
2025-01-13 11:05:09.985569,-0.83,0
2025-01-13 11:05:10.072608,-0.83,0
2025-01-13 11:05:10.159854,-0.83,0
2025-01-13 11:05:10.247087,-0.88,0
2025-01-13 11:05:10.336978,-0.83,0
2025-01-13 11:05:10.425533,-0.83,0
2025-01-13 11:05:10.514670,-0.83,0
2025-01-13 11:05:10.600188,-0.83,0
2025-01-13 11:05:10.687664,-0.83,0
2025-01-13 11:05:10.772710,-0.83,0
2025-01-13 11:05:10.858884,-0.83,0
2025-01-13 11:05:10.943851,-0.83,0
2025-01-13 11:05:11.029702,-0.83,0
2025-01-13 11:05:11.112999,-0.83,0
2025-01-13 11:05:11.201266,-0.83,0
2025-01-13 11:05:11.286168,-0.83,0
2025-01-13 11:05:11.371652,-0.83,0
2025-01-13 11:05:11.456352,-0.88,0
2025-01-13 11:05:11.542497,-0.83,0
2025-01-13 11:05:11.626258,-0.83,0
2025-01-13 11:05:11.712023,-0.88,0
2025-01-13 11:05:11.794746,-0.83,0
2025-01-13 11:05:11.881283,-0.83,0
2025-01-13 11:05:11.969484,-0.83,0
2025-01-13 11:05:12.055604,-0.88,0
2025-01-13 11:05:12.138898,-0.83,0
2025-01-13 11:05:12.225306,-0.83,0
2025-01-13 11:05:12.308675,-0.83,0
2025-01-13 11:05:12.394145,-0.88,0
2025-01-13 11:05:12.478554,-0.83,0
2025-01-13 11:05:12.567578,-0.88,0
2025-01-13 11:05:12.652160,-0.83,0
2025-01-13 11:05:12.739411,-0.83,0
2025-01-13 11:05:12.823468,-0.83,0
2025-01-13 11:05:12.913162,-0.83,0
2025-01-13 11:05:12.998332,-0.83,0
2025-01-13 11:05:13.084196,-0.83,0
2025-01-13 11:05:13.168026,-0.88,0
2025-01-13 11:05:13.255138,-0.83,0
2025-01-13 11:05:13.338054,-0.88,0
2025-01-13 11:05:13.424887,-0.83,0
2025-01-13 11:05:13.509023,-0.88,0
2025-01-13 11:05:13.595009,-0.83,0
2025-01-13 11:05:13.678260,-0.83,0
2025-01-13 11:05:13.764225,-0.83,0
2025-01-13 11:05:13.847560,-0.83,0
2025-01-13 11:05:13.934637,-0.83,0
2025-01-13 11:05:14.018262,-0.83,0
2025-01-13 11:05:14.104153,-0.78,0
2025-01-13 11:05:14.188187,-0.83,0
2025-01-13 11:05:14.277476,-0.83,0
2025-01-13 11:05:14.362254,-0.88,0
2025-01-13 11:05:14.451026,-0.83,0
2025-01-13 11:05:14.542244,-0.83,0
2025-01-13 11:05:14.630817,-0.83,0
2025-01-13 11:05:14.720680,-0.83,0
2025-01-13 11:05:14.810804,-0.83,0
2025-01-13 11:05:14.899159,-0.83,0
2025-01-13 11:05:14.989025,-0.83,0
2025-01-13 11:05:15.074038,-0.83,0
2025-01-13 11:05:15.162079,-0.83,0
2025-01-13 11:05:15.246513,-0.83,0
2025-01-13 11:05:15.335655,-0.83,0
2025-01-13 11:05:15.420108,-0.83,0
2025-01-13 11:05:15.505117,-0.83,0
2025-01-13 11:05:15.589067,-0.83,0
2025-01-13 11:05:15.675520,-0.83,0
2025-01-13 11:05:15.764143,-0.83,0
2025-01-13 11:05:15.852040,-0.83,0
2025-01-13 11:05:15.935675,-0.83,0
2025-01-13 11:05:16.022187,-0.88,0
2025-01-13 11:05:16.107040,-0.83,0
2025-01-13 11:05:16.194707,-0.83,0
2025-01-13 11:05:16.279063,-0.83,0
2025-01-13 11:05:16.362669,-0.83,0
2025-01-13 11:05:16.448642,-0.83,0
2025-01-13 11:05:16.534803,-0.83,0
2025-01-13 11:05:16.656588,-0.78,0
2025-01-13 11:05:16.665002,-0.88,0
2025-01-13 11:05:16.671876,-0.83,0
2025-01-13 11:05:16.678152,-0.83,0
2025-01-13 11:05:16.684664,-0.88,0
2025-01-13 11:05:16.690906,-0.83,0
2025-01-13 11:05:16.696912,-0.83,0
2025-01-13 11:05:16.702576,-0.88,0
2025-01-13 11:05:16.708334,-0.83,0
2025-01-13 11:05:16.714416,-0.83,0
2025-01-13 11:05:16.720204,-0.83,0
2025-01-13 11:05:16.725823,-0.83,0
2025-01-13 11:05:16.731789,-0.88,0
2025-01-13 11:05:16.737424,-0.83,0
2025-01-13 11:05:16.800511,-0.83,0
2025-01-13 11:05:16.900231,-0.88,0
2025-01-13 11:05:17.000961,-0.88,0
2025-01-13 11:05:17.101618,-0.88,0
2025-01-13 11:05:17.200350,-0.83,0
2025-01-13 11:05:17.300139,-0.83,0
2025-01-13 11:05:17.400831,-0.83,0
2025-01-13 11:05:17.500588,-0.83,0
2025-01-13 11:05:17.600318,-0.83,0
2025-01-13 11:05:17.700043,-0.83,0
2025-01-13 11:05:17.800785,-0.88,0
2025-01-13 11:05:17.900456,-0.83,0
2025-01-13 11:05:18.000225,-0.83,0
2025-01-13 11:05:18.099950,-0.83,0
2025-01-13 11:05:18.200681,-0.83,0
2025-01-13 11:05:18.300375,-0.88,0
2025-01-13 11:05:18.400136,-0.83,0
2025-01-13 11:05:18.500830,-0.83,0
2025-01-13 11:05:18.600535,-0.83,0
2025-01-13 11:05:18.700277,-0.83,0
2025-01-13 11:05:18.800016,-0.83,0
2025-01-13 11:05:18.900768,-0.83,0
2025-01-13 11:05:19.000492,-0.88,0
2025-01-13 11:05:19.100235,-0.83,0
2025-01-13 11:05:19.199896,-0.83,0
2025-01-13 11:05:19.300642,-0.83,0
2025-01-13 11:05:19.400353,-0.83,0
2025-01-13 11:05:19.500211,-0.83,0
2025-01-13 11:05:19.600815,-0.88,0
2025-01-13 11:05:19.700630,-0.78,0
2025-01-13 11:05:19.800340,-0.83,0
2025-01-13 11:05:19.900078,-0.88,0
2025-01-13 11:05:20.002841,-0.88,0
2025-01-13 11:05:20.100567,-0.83,0
2025-01-13 11:05:20.200295,-0.88,0
2025-01-13 11:05:20.299990,-0.83,0
2025-01-13 11:05:20.400832,-0.83,0
2025-01-13 11:05:20.500461,-0.83,0
2025-01-13 11:05:20.600154,-0.83,0
2025-01-13 11:05:20.700914,-0.83,0
2025-01-13 11:05:20.801656,-0.83,0
2025-01-13 11:05:20.901361,-0.83,0
2025-01-13 11:05:21.001023,-0.83,0
2025-01-13 11:05:21.101823,-0.88,0
2025-01-13 11:05:21.201529,-0.83,0
2025-01-13 11:05:21.301362,-0.88,0
2025-01-13 11:05:21.400978,-0.83,0
2025-01-13 11:05:21.501715,-0.83,0
2025-01-13 11:05:21.601401,-0.88,0
2025-01-13 11:05:21.701184,-0.83,0
2025-01-13 11:05:21.800922,-0.83,0
2025-01-13 11:05:21.901630,-0.83,0
2025-01-13 11:05:22.001359,-0.83,0
2025-01-13 11:05:22.101097,-0.88,0
2025-01-13 11:05:22.201827,-0.83,0
2025-01-13 11:05:22.301624,-0.83,0
2025-01-13 11:05:22.401256,-0.83,0
2025-01-13 11:05:22.500945,-0.83,0
2025-01-13 11:05:22.601710,-0.83,0
2025-01-13 11:05:22.701426,-0.83,0
2025-01-13 11:05:22.801151,-0.83,0
2025-01-13 11:05:22.900937,-0.83,0
2025-01-13 11:05:23.001645,-0.78,0
2025-01-13 11:05:23.101427,-0.83,0
2025-01-13 11:05:23.201077,-0.83,0
2025-01-13 11:05:23.301810,-0.83,0
2025-01-13 11:05:23.402560,-0.83,0
2025-01-13 11:05:23.502319,-0.88,0
2025-01-13 11:05:23.602051,-0.83,0
2025-01-13 11:05:23.702792,-0.83,0
